21	39	7B	5A1B
21	39	7C	5A0C
21	39	7D	5A29
21	39	7E	5A25
21	3A	21	5A46
21	3A	22	5A49
21	3A	23	5A6A
21	3A	24	5A36
21	3A	25	5A4A
21	3A	26	5A40
21	3A	27	5A66
21	3A	28	5A41
21	3A	29	5A3C
21	3A	2A	5A62
21	3A	2B	5A5A
21	3A	2C	5A77
21	3A	2D	5A9A
21	3A	2E	5A92
21	3A	2F	5A7F
21	3A	30	5ABC
21	3A	31	5A9B
21	3A	32	5ACC
21	3A	33	5AC1
21	3A	34	5AC9
21	3A	35	5ABE
21	3A	36	5ABD
21	3A	37	5AB2
21	3A	38	5AC2
21	3A	39	5AB3
21	3A	3A	5AE1
21	3A	3B	5AD7
21	3A	3C	5AD6
21	3A	3D	5AE3
21	3A	3E	5AE9
21	3A	3F	5AD8
21	3A	40	5AE6
21	3A	41	5AFB
21	3A	42	5B09
21	3A	43	5B0B
21	3A	44	5B0C
21	3A	45	5AF5
21	3A	46	5B34
21	3A	47	5B1D
21	3A	48	5B2A
21	3A	49	5B24
21	3A	4A	5B30
21	3A	4B	5B38
21	3A	4C	5B40
21	3A	4D	5B50
21	3A	4E	5B51
21	3A	4F	5B53
21	3A	50	5B54
21	3A	51	5B55
21	3A	52	5B57
21	3A	53	5B58
21	3A	54	5B5D
21	3A	55	5B5C
21	3A	57	5B5F
21	3A	58	5B63
21	3A	59	5B64
21	3A	5A	5B69
21	3A	5B	5B6B
21	3A	5C	5B70
21	3A	5D	5B73
21	3A	5E	5B71
21	3A	5F	5B75
21	3A	60	5B78
21	3A	61	5B7A
21	3A	62	5B7D
21	3A	63	5B7F
21	3A	65	5B87
21	3A	66	5B88
21	3A	67	5B89
21	3A	68	5B85
21	3A	69	5B8C
21	3A	6A	5B8B
21	3A	6B	5B8F
21	3A	6C	5B97
21	3A	6D	5B9A
21	3A	6E	5B9C
21	3A	6F	5B98
21	3A	70	5B99
21	3A	71	5B9B
21	3A	72	5BA5
21	3A	73	5BA3
21	3A	74	5BA6
21	3A	75	5BA4
21	3A	76	5BA2
21	3A	77	5BB0
21	3A	78	5BB8
21	3A	7A	5BB5
21	3A	7B	5BB4
21	3A	7C	5BAE
21	3A	7D	5BB9
21	3A	7E	5BB3
21	3B	21	5BC6
21	3B	22	5BC7
21	3B	23	5BC5
21	3B	24	5BC4
21	3B	25	5BC2
21	3B	26	5BBF
21	3B	27	5BCC
21	3B	28	5BD2
21	3B	29	5BD0
21	3B	2A	5BD3
21	3B	2B	5BE1
21	3B	2C	5BE5
21	3B	2D	5BE8
21	3B	2E	5BE2
21	3B	2F	5BE4
21	3B	30	5BDE
21	3B	31	5BE6
21	3B	32	5BE7
21	3B	33	5BDF
21	3B	34	5BEE
21	3B	35	5BEC
21	3B	36	5BE9
21	3B	37	5BEB
21	3B	38	5BF5
21	3B	39	5BF6
21	3B	3A	5BF8
21	3B	3B	5BFA
21	3B	3C	5C01
21	3B	3D	5C04
21	3B	3E	5C09
21	3B	3F	5C08
21	3B	40	5C07
21	3B	41	5C0A
21	3B	42	5C0B
21	3B	43	5C0D
21	3B	44	5C0E
21	3B	45	5C0F
21	3B	46	5C11
21	3B	47	5C16
21	3B	48	5C1A
21	3B	49	5C24
21	3B	4A	5C2C
21	3B	4B	5C31
21	3B	4C	5C37
21	3B	4D	5C38
21	3B	4E	5C3A
21	3B	4F	5C3C
21	3B	50	5C40
21	3B	51	5C41
21	3B	52	5C3F
21	3B	53	5C3E
21	3B	54	5C46
21	3B	55	5C45
21	3B	56	5C48
21	3B	57	5C4E
21	3B	58	5C4B
21	3B	59	5C4D
21	3B	5A	5C55
21	3B	5B	5C51
21	3B	5C	5C50
21	3B	5D	5C5B
21	3B	5E	5C60
21	3B	5F	5C5C
21	3B	60	5C62
21	3B	61	5C64
21	3B	62	5C65
21	3B	63	5C6C
21	3B	64	5C6F
21	3B	65	5C71
21	3B	66	5C79
21	3B	67	5C90
21	3B	68	5C8C
21	3B	69	5C91
21	3B	6A	5C94
21	3B	6B	5CB7
21	3B	6C	5CB8
21	3B	6E	5CA1
21	3B	6F	5CAB
21	3B	71	5CB1
21	3B	72	5CD9
21	3B	73	5D01
21	3B	74	5CFD
21	3B	75	5CED
21	3B	76	5CFB
21	3B	77	5CE8
21	3B	78	5CF0
21	3B	79	5CF6
21	3B	7A	5CEA
21	3B	7B	5D07
21	3B	7C	5D06
21	3B	7D	5D1B
21	3B	7E	5D16
21	3C	21	5D0E
21	3C	22	5D11
21	3C	23	5D22
21	3C	24	5D29
21	3C	25	5D14
21	3C	26	5D19
21	3C	27	5D4C
21	3C	28	5D50
21	3C	29	5D69
21	3C	2A	5D84
21	3C	2B	5D87
21	3C	2C	5D9D
21	3C	2D	5DBC
21	3C	2E	5DBD
21	3C	2F	5DBA
21	3C	30	5DCD
21	3C	31	5DD2
21	3C	32	5DD4
21	3C	33	5DD6
21	3C	34	5DDD
21	3C	35	5DDE
21	3C	36	5DE2
21	3C	37	5DE5
21	3C	38	5DE8
21	3C	39	5DE7
21	3C	3A	5DE6
21	3C	3B	5DEB
21	3C	3C	5DEE
21	3C	3D	5DF1
21	3C	3E	5DF2
21	3C	3F	5DF3
21	3C	40	5DF4
21	3C	41	5DF7
21	3C	42	5DFD
21	3C	43	5DFE
21	3C	44	5E02
21	3C	46	5E06
21	3C	49	5E1A
21	3C	4A	5E16
21	3C	4B	5E15
21	3C	4C	5E1B
21	3C	4D	5E11
21	3C	4E	5E1D
21	3C	4F	5E25
21	3C	51	5E2B
21	3C	52	5E33
21	3C	53	5E36
21	3C	54	5E38
21	3C	55	5E37
21	3C	56	5E45
21	3C	57	5E3D
21	3C	58	5E40
21	3C	59	5E4C
21	3C	5A	5E5B
21	3C	5B	5E54
21	3C	5C	5E57
21	3C	5D	5E55
21	3C	5E	5E63
21	3C	5F	5E62
21	3C	60	5E5F
21	3C	61	5E6B
21	3C	63	5E73
21	3C	65	5E74
21	3C	68	5E7B
21	3C	69	5E7C
21	3C	6A	5E7D
21	3C	6B	5E7E
21	3C	6C	5E8F
21	3C	6D	5E87
21	3C	6E	5E8A
21	3C	6F	5E9A
21	3C	70	5E97
21	3C	71	5E96
21	3C	72	5E9C
21	3C	73	5E95
21	3C	74	5EA0
21	3C	75	5EA6
21	3C	76	5EAB
21	3C	77	5EA7
21	3C	78	5EAD
21	3C	79	5EB7
21	3C	7A	5EB8
21	3C	7B	5EB6
21	3C	7C	5EB5
21	3C	7D	5EC2
21	3C	7E	5EC1
21	3D	21	5EBE
21	3D	22	5ECA
21	3D	23	5EC9
21	3D	24	5EC8
21	3D	25	5ED3
21	3D	26	5ED6
21	3D	27	5EE2
21	3D	28	5EDA
21	3D	29	5EDD
21	3D	2A	5EE3
21	3D	2B	5EDF
21	3D	2C	5EE0
21	3D	2D	9F90
21	3D	2E	5EEC
21	3D	2F	5EF3
21	3D	30	5EF7
21	3D	32	5EF6
21	3D	33	5EFA
21	3D	34	5EFF
21	3D	36	5F04
21	3D	37	5F08
21	3D	38	5F0A
21	3D	39	5F0F
21	3D	3A	5F12
21	3D	3B	5F13
21	3D	3C	5F15
21	3D	3D	5F14
21	3D	3E	5F18
21	3D	3F	5F17
21	3D	40	5F1B
21	3D	41	5F1F
21	3D	42	5F26
21	3D	43	5F27
21	3D	44	5F29
21	3D	45	5F2D
21	3D	46	5F31
21	3D	47	5F35
21	3D	48	5F37
21	3D	49	5F3C
21	3D	4A	5F46
21	3D	4B	5F48
21	3D	4C	5F4C
21	3D	4D	5F4E
21	3D	4E	5F57
21	3D	4F	5F59
21	3D	50	5F5D
21	3D	51	5F62
21	3D	52	5F64
21	3D	53	5F65
21	3D	54	5F6C
21	3D	55	5F69
21	3D	57	5F6D
21	3D	58	5F70
21	3D	59	5F71
21	3D	5B	5F79
21	3D	5C	5F80
21	3D	5E	5F7F
21	3D	5F	5F7C
21	3D	60	5F85
21	3D	61	5F88
21	3D	62	5F8B
21	3D	63	5F8A
21	3D	64	5F87
21	3D	65	5F8C
21	3D	66	5F92
21	3D	67	5F91
21	3D	68	5F90
21	3D	69	5F98
21	3D	6A	5F97
21	3D	6B	5F99
21	3D	6C	5F9E
21	3D	6F	5FA9
21	3D	71	5FAA
21	3D	72	5FAC
21	3D	73	5FAE
21	3D	74	5FB9
21	3D	75	5FB7
21	3D	76	5FB5
21	3D	77	5FBD
21	3D	78	5FC3
21	3D	79	5FC5
21	3D	7A	5FD9
21	3D	7B	5FD8
21	3D	7C	5FCC
21	3D	7D	5FD6
21	3E	21	5FCD
21	3E	22	5FEB
21	3E	23	5FE0
21	3E	24	5FF1
21	3E	25	5FFD
21	3E	26	5FDD
21	3E	27	5FF5
21	3E	28	5FFF
21	3E	29	6014
21	3E	2A	6035
21	3E	2B	602A
21	3E	2C	602F
21	3E	2D	6016
21	3E	2E	601D
21	3E	2F	600F
21	3E	30	6021
21	3E	31	6020
21	3E	32	6028
21	3E	33	6025
21	3E	34	6027
21	3E	35	600E
21	3E	36	6015
21	3E	37	6012
21	3E	38	6059
21	3E	39	6063
21	3E	3A	6068
21	3E	3B	6043
21	3E	3C	6065
21	3E	3D	6050
21	3E	3E	606D
21	3E	3F	6062
21	3E	40	6046
21	3E	41	604D
21	3E	42	606B
21	3E	43	6069
21	3E	44	606C
21	3E	45	606F
21	3E	46	606A
21	3E	47	6064
21	3E	48	6070
21	3E	49	6055
21	3E	4A	608C
21	3E	4B	60A6
21	3E	4C	607F
21	3E	4D	609F
21	3E	4E	609A
21	3E	4F	6096
21	3E	50	6084
21	3E	51	608D
21	3E	52	60A3
21	3E	53	6089
21	3E	54	6094
21	3E	55	60A0
21	3E	56	60A8
21	3E	57	60B4
21	3E	58	60E6
21	3E	59	60CB
21	3E	5B	60C5
21	3E	5C	60B6
21	3E	5D	60D1
21	3E	5E	60B5
21	3E	5F	60BB
21	3E	60	60E0
21	3E	61	60E1
21	3E	62	60DC
21	3E	63	60D8
21	3E	64	60D5
21	3E	65	60BC
21	3E	66	60B2
21	3E	67	60C6
21	3E	68	60B8
21	3E	69	60DA
21	3E	6A	60DF
21	3E	6B	610F
21	3E	6C	611C
21	3E	6D	60F3
21	3E	6E	611F
21	3E	6F	60F0
21	3E	70	60FB
21	3E	71	60FA
21	3E	72	611A
21	3E	73	6115
21	3E	74	60F9
21	3E	75	6123
21	3E	76	60F4
